scenario_a,t,bus,P_kW,Q_kvar
8,18,32,127.654577,43.601110
8,18,33,41.600983,20.059621
8,19,2,58.993757,17.770773
8,19,3,50.289729,15.949190
8,19,4,82.985575,34.544708
8,19,5,37.584568,12.444105
8,19,6,38.736950,18.427907
8,19,7,117.625586,52.420486
8,19,8,137.673943,42.118917
8,19,9,31.240501,9.751019
8,19,10,38.932679,11.806923
8,19,11,24.839516,10.080164
8,19,12,44.695127,17.664941
8,19,13,37.066807,16.959097
8,19,14,65.525053,25.726946
8,19,15,44.153383,16.643045
8,19,16,33.759782,11.983454
8,19,17,43.617144,13.450220
8,19,18,53.075366,19.337643
8,19,19,56.469666,27.005153
8,19,20,47.798562,14.906446
8,19,21,60.263605,20.219046
8,19,22,55.588598,25.739677
8,19,23,60.107525,29.485241
8,19,24,138.293818,56.664928
8,19,25,137.626533,52.612755
8,19,26,42.797673,17.540502
8,19,27,33.642446,14.299129
8,19,28,39.119735,16.927218
8,19,29,80.296468,25.242721
8,19,30,146.750302,55.942470
8,19,31,77.274703,31.054859
8,19,32,144.428610,63.255420
8,19,33,40.342244,19.328524
8,20,2,67.499402,25.673953
8,20,3,65.239471,27.974651
8,20,4,73.124424,29.178781
8,20,5,36.476452,17.607848
8,20,6,46.293471,16.276573
8,20,7,120.465369,40.929857
8,20,8,122.575090,45.713233
8,20,9,34.662264,15.459179
8,20,10,32.218403,10.367715
8,20,11,29.310565,9.307734
8,20,12,40.532370,16.837675
8,20,13,35.718348,12.992547
8,20,14,88.448645,42.772892
8,20,15,31.585713,14.410951
8,20,16,41.094373,19.833795
8,20,17,34.262593,15.225639
8,20,18,63.335512,30.875966
8,20,19,58.810600,28.758856
8,20,20,57.631978,18.755667
8,20,21,51.244744,19.668137
8,20,22,60.762220,28.878211
8,20,23,65.362048,29.728374
8,20,24,168.851088,52.154337
8,20,25,125.819157,54.251535
8,20,26,41.701867,17.433121
8,20,27,37.060256,17.651415
8,20,28,40.584097,17.686224
8,20,29,77.461037,30.576566
8,20,30,149.433612,49.508620
8,20,31,102.871645,33.703302
8,20,32,138.451195,60.427103
8,20,33,39.137191,12.657299
8,21,2,58.363115,25.833685
8,21,3,58.137295,17.569194
8,21,4,75.423825,26.078485
8,21,5,38.148410,15.589229
8,21,6,33.664188,16.238777
8,21,7,138.650347,48.567985
8,21,8,139.876784,62.897760
8,21,9,37.448784,18.516322
8,21,10,39.648000,12.017557
8,21,11,37.679726,12.372951
8,21,12,48.788384,14.948188
8,21,13,37.590863,15.157387
8,21,14,74.387209,37.042700
8,21,15,33.571395,15.501698
8,21,16,38.129550,12.276619
8,21,17,31.964987,14.892928
8,21,18,57.297609,23.856235
8,21,19,62.173466,25.979520
8,21,20,63.729059,26.195845
8,21,21,77.163287,30.085493
8,21,22,58.883436,21.934699
8,21,23,53.909741,25.075033
8,21,24,147.610661,58.634365
8,21,25,164.381452,73.368916
8,21,26,38.235234,15.517007
8,21,27,40.170563,12.664898
8,21,28,36.715952,13.901318
8,21,29,73.682918,31.644086
8,21,30,134.113971,40.667662
8,21,31,121.271971,40.048332
8,21,32,125.266714,62.327210
8,21,33,34.714441,15.855464
8,22,2,58.462776,27.906833
8,22,3,64.605584,20.199301
8,22,4,77.729722,33.706806
8,22,5,42.976386,15.493055
8,22,6,43.182591,14.089618
8,22,7,115.651834,46.838626
8,22,8,134.054342,60.761020
8,22,9,32.995607,14.485141
8,22,10,45.136555,14.789650
8,22,11,29.214030,10.458440
8,22,12,33.216622,15.686784
8,22,13,39.355394,16.446401
8,22,14,71.967842,34.239739
8,22,15,43.251065,15.645180
8,22,16,39.522245,14.213761
8,22,17,36.692347,16.594948
8,22,18,48.919529,21.182759
8,22,19,54.858995,20.860768
8,22,20,61.323917,23.613889
8,22,21,55.722951,24.544067
8,22,22,49.973148,23.075844
8,22,23,50.676037,19.437831
8,22,24,132.925026,43.494850
8,22,25,152.059877,74.860464
8,22,26,42.124220,14.048009
8,22,27,35.143766,12.382026
8,22,28,39.143070,18.010107
8,22,29,68.658945,22.864493
8,22,30,155.445452,77.493093
8,22,31,103.298480,39.066278
8,22,32,131.364908,49.516886
8,22,33,40.976797,13.863388
8,23,2,66.528989,25.840430
8,23,3,61.356333,28.735897
8,23,4,72.493938,32.275274
8,23,5,36.535858,16.644414
8,23,6,37.578299,16.592678
8,23,7,134.258353,48.347556
8,23,8,143.154126,67.894395
8,23,9,51.676675,23.248766
8,23,10,37.073019,18.300515
8,23,11,35.484405,11.986113
8,23,12,37.909740,12.034215
8,23,13,43.997739,19.166644
8,23,14,97.755783,43.371441
8,23,15,35.759167,14.169559
8,23,16,36.483517,12.388913
8,23,17,38.651661,12.692202
8,23,18,55.245978,23.116164
8,23,19,53.679748,23.051521
8,23,20,69.636315,21.177824
8,23,21,64.604307,21.499701
8,23,22,74.918227,32.590877
8,23,23,57.777619,28.690658
8,23,24,145.553179,55.725307
8,23,25,174.190274,63.743529
8,23,26,45.637994,16.066195
8,23,27,41.829681,17.231393
8,23,28,40.461017,18.111122
8,23,29,77.467648,35.229335
8,23,30,152.898227,58.805966
8,23,31,103.792884,46.338798
8,23,32,159.175361,66.563569
8,23,33,41.137638,14.676789
8,24,2,75.255895,28.317637
8,24,3,62.915946,19.048420
8,24,4,107.890428,44.854245
8,24,5,45.935555,15.011170
8,24,6,48.646101,22.703548
8,24,7,129.930762,40.423050
8,24,8,120.309331,50.144851
8,24,9,44.852190,15.167857
8,24,10,43.694103,18.939874
8,24,11,34.635173,15.103382
8,24,12,41.687932,18.309623
8,24,13,40.013983,15.364821
8,24,14,85.463576,28.054543
8,24,15,35.532253,14.356223
8,24,16,39.986795,13.164619
8,24,17,46.677214,20.583151
8,24,18,56.952320,20.418494
8,24,19,60.388818,21.640832
8,24,20,65.416215,24.314615
8,24,21,47.670857,20.619191
8,24,22,55.893847,27.372505
8,24,23,68.012564,23.798600
8,24,24,166.525485,58.813659
8,24,25,142.007223,46.210509
8,24,26,37.484449,13.854561
8,24,27,40.600650,12.354931
8,24,28,38.780506,16.427360
8,24,29,73.215469,22.517578
8,24,30,139.950825,48.763805
8,24,31,89.723562,29.207409
8,24,32,128.783194,42.148954
8,24,33,46.045878,22.917411
9,1,2,51.082376,20.519576
9,1,3,49.340974,18.672214
9,1,4,59.937598,27.715971
9,1,5,31.123956,12.512894
9,1,6,32.670992,12.315640
9,1,7,107.527226,34.585990
9,1,8,110.451051,34.371917
9,1,9,31.408905,11.506723
9,1,10,27.040929,10.028136
9,1,11,18.626354,6.906523
9,1,12,30.578574,11.409870
9,1,13,27.769538,9.136887
9,1,14,62.907965,29.486492
9,1,15,32.749394,10.544533
9,1,16,29.390715,11.186644
9,1,17,34.339118,13.245302
9,1,18,38.177761,15.141416
9,1,19,41.992636,13.819314
9,1,20,41.582818,20.623448
9,1,21,45.734301,14.120352
9,1,22,33.645186,10.326129
9,1,23,43.387873,15.233865
9,1,24,100.084917,37.051622
9,1,25,118.455087,51.387831
9,1,26,26.506332,9.637696
9,1,27,29.934014,13.041307
9,1,28,32.206566,15.734093
9,1,29,57.091692,26.750681
9,1,30,99.073977,47.360043
9,1,31,64.458687,31.606203
9,1,32,97.839925,47.800532
9,1,33,29.983572,11.426387
9,2,2,56.948478,23.670874
9,2,3,62.537099,28.192589
9,2,4,97.176519,32.751521
9,2,5,45.181762,16.291201
9,2,6,44.977006,15.761490
9,2,7,159.673206,71.584304
9,2,8,126.547043,62.675185
9,2,9,48.204924,23.564466
9,2,10,45.300781,16.746858
9,2,11,38.310677,17.381359
9,2,12,39.398056,15.979514
9,2,13,50.754008,21.426581
9,2,14,65.098375,26.991815
9,2,15,42.031634,17.802349
9,2,16,41.009466,13.681394
9,2,17,51.279502,20.536932
9,2,18,76.625343,24.357929
9,2,19,85.181081,35.445733
9,2,20,59.620769,29.615592
9,2,21,64.724206,21.946404
9,2,22,81.853440,35.443162
9,2,23,64.174826,22.588326
9,2,24,209.688503,90.976106
9,2,25,144.842627,50.604898
9,2,26,47.513239,21.875777
9,2,27,38.964313,14.239465
9,2,28,46.948111,15.239049
9,2,29,97.308428,39.592752
9,2,30,183.491242,74.291666
9,2,31,117.856000,37.305069
9,2,32,164.039702,53.892331
9,2,33,42.248359,20.759953
9,3,2,39.807657,16.189192
9,3,3,40.608338,12.835587
9,3,4,58.890902,22.391111
9,3,5,29.961243,10.999986
9,3,6,27.552239,9.646820
9,3,7,87.557138,41.243795
9,3,8,85.377000,34.235200
9,3,9,27.873752,10.914968
9,3,10,24.222801,8.861616
9,3,11,21.661576,10.828575
9,3,12,28.581501,12.404409
9,3,13,23.873313,10.610768
9,3,14,44.168906,16.800380
9,3,15,30.545623,13.739035
9,3,16,27.559728,13.118300
9,3,17,27.665800,8.318078
9,3,18,40.073485,18.720341
9,3,19,31.648227,14.325293
9,3,20,39.185080,16.382502
9,3,21,47.085799,15.997962
9,3,22,28.845197,11.352989
9,3,23,49.079755,18.550964
9,3,24,96.705584,29.305243
9,3,25,113.491656,37.099597
9,3,26,25.371645,9.702839
9,3,27,22.760367,9.049555
9,3,28,26.869249,10.829443
9,3,29,48.429169,19.153816
9,3,30,74.430709,29.495933
9,3,31,47.451752,18.887319
9,3,32,96.605824,41.347652
9,3,33,31.178447,12.966430
9,4,2,73.518973,30.153591
9,4,3,82.807944,36.965682
9,4,4,90.050257,40.528213
9,4,5,45.775046,14.550780
9,4,6,47.866866,22.810106
9,4,7,161.254490,71.801929
9,4,8,146.845962,58.878298
9,4,9,47.642283,16.876452
9,4,10,42.859164,20.095040
9,4,11,27.487853,9.525970
9,4,12,51.628277,17.048364
9,4,13,41.210109,13.280456
9,4,14,80.117606,27.088294
9,4,15,39.548991,17.235022
9,4,16,44.230064,16.780928
9,4,17,41.502784,15.509637
9,4,18,85.777204,37.189929
9,4,19,61.205264,25.971728
9,4,20,71.185944,31.243270
9,4,21,73.847918,28.235867
9,4,22,51.908333,18.083376
9,4,23,72.759939,28.749443
9,4,24,135.460194,59.048929
9,4,25,172.629681,57.007993
9,4,26,48.626683,22.632685
9,4,27,49.364616,20.755301
9,4,28,39.673971,16.435203
9,4,29,108.317580,51.183632
9,4,30,180.605179,74.662358
9,4,31,84.435632,30.794899
9,4,32,135.599994,46.925422
9,4,33,42.872036,19.130664
9,5,2,52.465470,17.951234
9,5,3,46.219522,21.750421
9,5,4,49.768752,18.996108
9,5,5,29.669126,13.352769
9,5,6,34.859661,16.960383
9,5,7,107.378281,52.753416
9,5,8,83.517885,35.490407
9,5,9,26.192860,11.774833
9,5,10,29.445447,8.997246
9,5,11,23.846491,8.578138
9,5,12,26.818952,13.060336
9,5,13,28.217566,12.023530
9,5,14,55.379909,21.304536
9,5,15,29.459962,9.832881
9,5,16,31.813073,13.288644
9,5,17,36.510272,17.374096
9,5,18,59.660978,27.228752
9,5,19,56.400224,24.807332
9,5,20,42.155028,19.037581
9,5,21,42.244691,20.155905
9,5,22,51.181530,17.395623
9,5,23,51.739030,19.339309
9,5,24,103.962283,40.746786
9,5,25,110.744723,48.014207
9,5,26,33.463504,11.696419
9,5,27,33.134126,11.129246
9,5,28,30.858462,11.598236
9,5,29,67.730710,30.713034
9,5,30,111.073413,36.759812
9,5,31,82.639999,37.543232
9,5,32,125.504623,62.289504
9,5,33,28.039131,12.231257
9,6,2,47.007933,18.707049
9,6,3,54.735774,26.865931
9,6,4,76.726783,33.544030
9,6,5,36.903270,17.269096
9,6,6,35.795857,15.408711
9,6,7,96.807229,37.755936
9,6,8,116.008082,49.974909
9,6,9,37.559879,12.744800
9,6,10,39.732669,19.817321
9,6,11,27.433998,10.560578
9,6,12,37.019661,16.607765
9,6,13,42.725148,15.484158
9,6,14,64.501652,20.164862
9,6,15,39.556922,13.968276
9,6,16,36.405789,12.300975
9,6,17,34.693260,16.274720
9,6,18,55.544704,25.162802
9,6,19,44.995471,16.058685
9,6,20,52.697533,18.589822
9,6,21,55.967824,17.265496
9,6,22,53.951649,22.290769
9,6,23,55.489998,24.294318
9,6,24,137.612040,54.409367
9,6,25,162.377895,77.942355
9,6,26,33.975954,11.388348
9,6,27,34.249805,14.918090
9,6,28,36.311918,14.982911
9,6,29,69.530120,34.429956
9,6,30,99.898362,43.662653
9,6,31,71.530807,29.358453
9,6,32,118.282633,37.036096
9,6,33,39.060776,16.609066
9,7,2,50.719707,17.460636
9,7,3,61.488203,23.085811
9,7,4,61.114872,20.485740
9,7,5,38.732835,15.842996
9,7,6,24.933655,9.459319
9,7,7,99.217511,33.700762
9,7,8,125.004836,43.064399
9,7,9,35.936048,15.116272
9,7,10,38.353986,12.443505
9,7,11,27.316471,12.800257
9,7,12,34.210525,12.224160
9,7,13,37.083351,16.102833
9,7,14,71.933331,26.241971
9,7,15,31.995586,13.158934
9,7,16,30.286928,12.769972
9,7,17,28.405894,10.072338
9,7,18,55.206259,23.925283
9,7,19,45.358567,18.071798
9,7,20,55.986739,18.048571
9,7,21,49.992055,17.107241
9,7,22,52.294117,16.315407
9,7,23,67.594981,25.107157
9,7,24,120.453700,59.559585
9,7,25,130.119566,46.430262
9,7,26,35.910097,16.976936
9,7,27,31.120943,14.660279
9,7,28,27.114233,10.722920
9,7,29,72.444192,30.673020
9,7,30,97.788696,39.262143
9,7,31,73.333547,36.434168
9,7,32,113.222578,34.372972
9,7,33,30.865609,11.287630
9,8,2,60.530198,26.223333
9,8,3,44.019079,21.882103
9,8,4,66.997001,26.986423
9,8,5,35.892470,10.978547
9,8,6,33.984470,11.260942
9,8,7,126.850969,41.625531
9,8,8,139.503589,63.043530
9,8,9,34.904601,10.869481
9,8,10,32.932817,13.972871
9,8,11,25.101665,7.954057
9,8,12,36.032077,10.999559
9,8,13,36.661831,17.387756
9,8,14,83.627154,29.029915
9,8,15,36.230777,11.212879
9,8,16,33.776066,15.568920
9,8,17,35.239771,17.418368
9,8,18,56.437683,27.847307
9,8,19,48.953863,21.689711
9,8,20,57.017054,27.596032
9,8,21,64.185637,21.530540
9,8,22,53.791414,21.769020
9,8,23,45.890317,18.768807
9,8,24,133.813757,63.006562
9,8,25,126.414025,62.052260
9,8,26,36.149628,11.975270
9,8,27,37.641489,16.906140
9,8,28,37.432255,14.142648
9,8,29,66.244252,25.231565
9,8,30,131.202522,49.018454
9,8,31,107.551030,52.142852
9,8,32,129.863558,62.606349
9,8,33,32.399142,12.572579
9,9,2,60.550658,24.873411
9,9,3,51.886993,18.629255
9,9,4,57.030636,25.844069
9,9,5,33.695915,11.082541
9,9,6,34.103049,10.335662
9,9,7,130.913135,41.009673
9,9,8,119.352614,40.331331
9,9,9,33.471272,12.600130
9,9,10,29.604474,13.794472
9,9,11,23.420573,9.504786
9,9,12,36.811484,15.842055
9,9,13,36.355072,18.176484
9,9,14,69.149043,23.856980
9,9,15,31.208587,14.306343
9,9,16,27.740495,12.127641
9,9,17,36.317679,17.438284
9,9,18,51.096712,17.725822
9,9,19,49.026898,18.838829
9,9,20,49.768897,20.135369
9,9,21,53.253320,20.144549
9,9,22,50.131320,24.216993
9,9,23,43.100545,17.813961
9,9,24,116.095044,45.095367
9,9,25,127.948377,56.430182
9,9,26,37.461532,11.912585
9,9,27,40.144681,18.290119
9,9,28,37.719093,17.675916
9,9,29,58.875160,27.369559
9,9,30,120.488151,50.097721
9,9,31,92.275017,38.609472
9,9,32,143.627677,61.431287
9,9,33,39.397909,13.265573
9,10,2,55.225499,22.294262
9,10,3,44.480576,15.375854
9,10,4,68.548117,33.698040
9,10,5,32.408113,12.836780
9,10,6,37.207187,16.830981
9,10,7,111.259323,53.511671
9,10,8,105.312452,33.392130
9,10,9,33.463203,16.553929
9,10,10,28.324641,12.150194
9,10,11,22.907196,7.333080
9,10,12,37.606138,18.800363
9,10,13,35.585053,16.327609
9,10,14,59.433120,25.865696
9,10,15,36.486966,16.266830
9,10,16,39.037896,16.150358
9,10,17,42.095272,12.811868
9,10,18,45.405773,17.287191
9,10,19,52.264912,23.313857
9,10,20,52.021351,25.016637
9,10,21,57.781300,23.435547
9,10,22,60.230041,24.589350
9,10,23,52.938672,26.365742
9,10,24,141.296463,52.361554
9,10,25,132.590867,48.243620
9,10,26,38.178000,14.021343
9,10,27,35.718204,11.887566
9,10,28,31.332939,11.765294
9,10,29,72.194032,28.725741
9,10,30,124.429111,52.845042
9,10,31,100.481363,31.090661
9,10,32,107.365944,37.861719
9,10,33,31.602500,12.990593
9,11,2,41.858970,13.720194
9,11,3,46.682856,18.367999
9,11,4,65.330467,25.342454
9,11,5,40.424318,15.552309
9,11,6,29.865639,10.651871
9,11,7,120.407088,45.502830
9,11,8,120.650610,56.449533
9,11,9,32.152896,15.516960
9,11,10,28.840482,12.186095
9,11,11,26.660130,12.677099
9,11,12,37.156268,13.086748
9,11,13,29.986920,13.663829
9,11,14,56.102384,18.895665
9,11,15,29.198541,13.991601
9,11,16,30.511168,12.255266
9,11,17,38.855357,12.454245
9,11,18,57.263044,19.468751
9,11,19,42.832388,14.196849
9,11,20,63.796085,20.460529
9,11,21,52.931837,25.172025
9,11,22,48.675993,17.892482
9,11,23,45.975495,22.080074
9,11,24,166.659953,62.861247
9,11,25,117.390013,45.995053
9,11,26,27.523730,10.204051
9,11,27,28.787154,13.348466
9,11,28,39.553029,17.983846
9,11,29,77.829651,36.639812
9,11,30,112.013654,50.602791
9,11,31,83.045522,40.626427
9,11,32,119.187268,38.083622
9,11,33,28.012237,10.689604
9,12,2,58.071391,21.861493
9,12,3,44.392212,16.427398
9,12,4,65.314341,31.221337
9,12,5,36.821805,17.565450
9,12,6,38.966000,19.395199
9,12,7,124.039547,38.826836
9,12,8,103.735121,48.064969
9,12,9,30.742677,11.069468
9,12,10,34.454860,10.413112
9,12,11,32.453310,11.031287
9,12,12,35.401138,16.841289
9,12,13,30.639890,9.725063
9,12,14,68.748471,25.419512
9,12,15,33.837527,14.324489
9,12,16,34.702852,14.642307
9,12,17,32.632750,11.431701
9,12,18,46.679786,17.432801
9,12,19,66.457461,21.184500
9,12,20,51.515898,25.484647
9,12,21,54.891008,17.844014
9,12,22,45.931129,18.423981
9,12,23,55.669328,18.975630
9,12,24,122.111184,43.076218
9,12,25,161.161629,74.711229
9,12,26,42.752166,18.799491
9,12,27,33.699346,15.948076
9,12,28,44.138610,18.428436
9,12,29,76.064226,28.738460
9,12,30,106.337346,37.119075
9,12,31,84.839139,31.316077
9,12,32,90.899971,35.299658
9,12,33,34.122451,14.766281
9,13,2,53.036429,22.705557
9,13,3,44.941670,14.824917
9,13,4,64.833354,25.023816
9,13,5,34.907763,17.154335
9,13,6,35.920225,16.790440
9,13,7,127.368507,48.227569
9,13,8,119.643512,57.333439
9,13,9,32.624350,15.245230
9,13,10,31.437239,11.882098
9,13,11,25.282354,10.511357
9,13,12,36.070756,11.322873
9,13,13,30.394503,14.942429
9,13,14,71.805690,32.210319
9,13,15,32.297298,15.659434
9,13,16,30.237354,12.719543
9,13,17,29.905296,9.035217
9,13,18,52.274687,18.296681
9,13,19,58.112085,23.477601
9,13,20,47.194307,18.680175
9,13,21,51.795667,23.809055
9,13,22,67.419282,29.745701
9,13,23,41.802498,13.618188
9,13,24,140.675848,53.658812
9,13,25,138.788039,59.343138
9,13,26,36.196390,15.704653
9,13,27,32.329691,10.496558
9,13,28,37.273529,11.417874
9,13,29,67.512802,26.785751
9,13,30,109.426224,38.441926
9,13,31,94.186219,38.507079
9,13,32,142.016383,43.054534
9,13,33,38.342256,17.811293
9,14,2,53.725469,17.815171
9,14,3,41.157617,16.690735
9,14,4,70.385405,31.449574
9,14,5,31.600456,11.965591
9,14,6,33.262914,12.203701
9,14,7,120.925442,45.088638
9,14,8,144.399604,57.891156
9,14,9,32.921189,11.788728
9,14,10,30.024944,9.722043
9,14,11,31.556301,14.161496
9,14,12,34.833632,15.686113
9,14,13,36.292288,10.933948
9,14,14,83.234583,26.889845
9,14,15,29.710761,13.531527
9,14,16,33.819890,12.460159
9,14,17,35.365517,17.076903
9,14,18,43.277787,17.282986
9,14,19,51.033039,18.291716
9,14,20,57.216065,23.389960
9,14,21,49.465892,16.347894
9,14,22,62.069688,25.095899
9,14,23,52.830554,17.881202
9,14,24,142.488852,58.367301
9,14,25,127.110158,60.416173
9,14,26,28.977434,9.740055
9,14,27,43.762114,19.081483
9,14,28,32.855238,12.384570
9,14,29,76.227148,25.384135
9,14,30,123.131641,52.443387
9,14,31,126.530746,46.425990
9,14,32,128.902278,38.923162
9,14,33,35.070491,13.849381
9,15,2,54.029248,19.731736
9,15,3,50.006391,18.699881
9,15,4,71.385727,29.525715
9,15,5,38.932932,14.860811
9,15,6,36.169989,11.920218
9,15,7,139.424741,59.403161
9,15,8,133.452307,51.825465
9,15,9,36.834966,17.451501
9,15,10,38.612689,19.060881
9,15,11,27.055339,12.489948
9,15,12,49.029872,21.372733
9,15,13,32.020595,12.279617
9,15,14,76.774949,28.567897
9,15,15,37.300501,13.936485
9,15,16,35.482793,12.868672
9,15,17,32.430959,11.375802
9,15,18,63.747750,24.320596
9,15,19,45.610215,18.830856
9,15,20,60.098080,27.921352
9,15,21,51.410740,22.566481
9,15,22,64.124859,25.257652
9,15,23,48.251094,14.875945
9,15,24,119.861079,46.616295
9,15,25,133.689235,62.907907
9,15,26,27.732106,12.997754
9,15,27,35.072212,13.564548
9,15,28,30.941359,15.277442
9,15,29,66.447391,29.365894
9,15,30,126.798865,49.693386
9,15,31,83.107906,30.947635
9,15,32,138.095125,52.100988
9,15,33,40.532779,15.208711
9,16,2,46.605294,19.513639
9,16,3,56.999161,19.498834
9,16,4,90.850666,45.210786
9,16,5,41.980178,14.241237
9,16,6,42.448571,14.868714
9,16,7,132.648480,42.614922
9,16,8,103.817053,44.328573
9,16,9,42.091804,20.082519
9,16,10,28.166509,8.783230
9,16,11,30.703543,9.344948
9,16,12,33.903501,15.029742
9,16,13,37.113660,15.323640
9,16,14,72.693349,24.492610
9,16,15,42.725610,14.130413
9,16,16,39.686592,19.379594
9,16,17,36.931420,14.402615
9,16,18,58.493671,21.515640
9,16,19,49.541860,20.690660
9,16,20,61.585263,26.293184
9,16,21,51.415708,17.950224
9,16,22,53.079528,21.671598
9,16,23,53.542958,20.838489
9,16,24,126.313184,59.097002
9,16,25,129.233237,60.953870
9,16,26,44.095917,18.494688
9,16,27,35.097995,13.840852
9,16,28,34.501043,16.485506
9,16,29,75.002455,30.102312
9,16,30,119.967386,36.506098
9,16,31,79.387778,24.697121
9,16,32,107.530316,48.931946
9,16,33,33.787349,13.895519
9,17,2,56.494268,24.891440
9,17,3,51.861907,15.928438
9,17,4,79.442331,34.867569
9,17,5,31.799863,14.593351
9,17,6,42.628219,13.255608
9,17,7,120.827569,48.282444
9,17,8,129.761010,51.917448
9,17,9,38.125572,13.231385
9,17,10,45.166451,15.104277
9,17,11,31.249200,14.674204
9,17,12,43.298169,15.015819
9,17,13,39.201564,18.219414
9,17,14,65.149038,22.925626
9,17,15,37.046022,13.684949
9,17,16,39.627777,16.723988
9,17,17,35.331530,10.842054
9,17,18,53.972953,17.771594
9,17,19,59.205649,27.165328
9,17,20,45.761293,17.352676
9,17,21,51.186762,23.043650
9,17,22,52.257316,16.247944
9,17,23,52.971754,25.152733
9,17,24,141.945235,57.331827
9,17,25,110.824022,53.476577
9,17,26,35.817274,11.742675
9,17,27,38.930456,12.577285
9,17,28,31.551957,14.035898
9,17,29,73.354947,30.641455
9,17,30,115.404213,51.322246
9,17,31,110.346923,34.269675
9,17,32,109.539116,52.377809
9,17,33,42.061177,18.731722
9,18,2,67.870313,27.308037
9,18,3,61.717768,26.775771
9,18,4,61.691724,20.422203
9,18,5,34.711290,16.208837
9,18,6,33.778489,11.526119
9,18,7,112.860452,44.598288
9,18,8,128.901379,58.892762
9,18,9,44.563648,18.436980
9,18,10,35.642318,11.283498
9,18,11,26.164970,11.046344
9,18,12,35.722916,17.451027
9,18,13,36.172177,16.836384
9,18,14,93.638254,39.557759
9,18,15,44.374763,19.792595
9,18,16,31.217527,11.293810
9,18,17,39.500362,16.869525
9,18,18,59.642631,25.335008
9,18,19,57.076796,17.651453
9,18,20,58.731419,25.536134
9,18,21,61.007402,28.393775
9,18,22,69.953171,27.436907
9,18,23,54.353385,20.712473
9,18,24,134.489841,61.658654
9,18,25,165.407278,54.701006
9,18,26,38.886661,17.108746
9,18,27,33.138360,12.592898
9,18,28,38.608300,13.851006
9,18,29,65.253034,21.137390
9,18,30,103.567299,41.785742
9,18,31,94.402845,33.760113
9,18,32,130.214947,57.469492
9,18,33,41.276603,16.903391
9,19,2,64.632432,24.231004
9,19,3,52.709326,24.593097
9,19,4,97.044384,38.362083
9,19,5,41.123181,13.219370
9,19,6,42.011677,18.135265
9,19,7,132.800101,57.804324
9,19,8,121.998578,50.853326
9,19,9,36.329070,13.893722
9,19,10,36.950049,15.852501
9,19,11,31.455302,12.298606
9,19,12,36.864209,17.759336
9,19,13,44.485699,13.520798
9,19,14,60.902238,26.081846
9,19,15,41.874976,15.041563
9,19,16,42.790319,16.201676
9,19,17,31.419870,11.345949
9,19,18,59.918025,21.779914
9,19,19,55.485187,20.344830
9,19,20,45.443827,18.680466
9,19,21,53.340611,22.322828
9,19,22,52.883959,25.541482
9,19,23,55.764952,27.871652
9,19,24,160.137848,64.697397
9,19,25,166.416407,56.052361
9,19,26,39.974331,16.987054
9,19,27,34.556111,10.992174
9,19,28,35.896450,10.959624
9,19,29,83.080556,32.472686
9,19,30,144.905436,50.611103
9,19,31,89.933488,41.438550
9,19,32,140.784478,43.379642
9,19,33,43.444657,21.046758
9,20,2,64.573509,19.898658
9,20,3,51.713769,19.830306
9,20,4,66.987308,27.697566
9,20,5,31.810981,10.521586
9,20,6,42.300357,17.477757
9,20,7,139.852244,58.019280
9,20,8,123.304466,61.630095
9,20,9,34.229203,14.593571
9,20,10,32.725417,12.855668
9,20,11,33.156286,11.934005
9,20,12,45.698049,14.186135
9,20,13,40.543914,17.188782
9,20,14,73.023428,28.848294
9,20,15,46.352740,22.935951
9,20,16,35.858672,16.429025
9,20,17,43.522400,16.594681
9,20,18,53.660636,25.462968
9,20,19,58.040898,17.624079
9,20,20,60.789186,24.947777
9,20,21,52.096570,23.980829
9,20,22,51.972004,16.996838
9,20,23,49.140114,16.481117
9,20,24,126.011896,57.645111
9,20,25,127.896721,47.703229
9,20,26,48.823620,18.305611
9,20,27,35.028773,12.197087
9,20,28,37.741217,16.971301
9,20,29,60.301757,19.938588
9,20,30,130.488738,49.007596
9,20,31,81.078794,35.586542
9,20,32,131.823985,44.687014
9,20,33,40.567014,14.673658
9,21,2,68.846919,28.768092
9,21,3,52.627469,25.770943
9,21,4,74.978481,28.649965
9,21,5,35.715974,13.166246
9,21,6,33.756607,16.393406
9,21,7,134.193294,63.328314
9,21,8,137.581545,45.319893
9,21,9,33.888868,16.328000
9,21,10,38.987716,16.127530
9,21,11,26.707930,10.564186
9,21,12,47.755104,20.243850
9,21,13,43.088886,20.315511
9,21,14,83.553831,27.868309
9,21,15,37.683785,13.449389
9,21,16,42.337469,14.149581
9,21,17,40.973994,20.441148
9,21,18,51.124195,15.668709
9,21,19,47.620900,19.651955
9,21,20,54.039535,21.433560
9,21,21,60.310727,28.806138
9,21,22,72.084916,31.258349
9,21,23,60.731250,25.911480
9,21,24,172.902297,76.719481
9,21,25,194.182510,84.457078
9,21,26,41.219094,17.510714
9,21,27,44.212942,18.450056
9,21,28,43.185795,18.929466
9,21,29,73.368648,33.163144
9,21,30,117.739425,50.574126
9,21,31,84.422806,38.304819
9,21,32,131.945514,50.953085
9,21,33,39.589334,12.866430
9,22,2,48.000646,22.676415
9,22,3,59.851008,23.159320
9,22,4,56.051030,19.210194
9,22,5,36.486562,11.378443
9,22,6,35.975938,10.830024
9,22,7,125.001167,38.522017
9,22,8,143.106370,52.338926
