scenario_a,t,bus,P_kW,Q_kvar
4,17,30,137.956,413.868
4,18,30,141.399,424.197
4,19,30,142.579,427.737
4,20,30,141.399,424.197
4,21,30,137.956,413.868
4,22,30,132.527,397.581
4,23,30,125.533,376.598
4,24,30,117.483,352.45
4,1,31,43.486,20.294
4,2,31,43.933,20.502
4,3,31,44.606,20.816
4,4,31,45.593,21.277
4,5,31,46.991,21.929
4,6,31,48.91,22.825
4,7,31,51.457,24.013
4,8,31,54.725,25.538
4,9,31,58.772,27.427
4,10,31,63.604,29.682
4,11,31,69.151,32.27
4,12,31,75.26,35.122
4,13,31,81.689,38.122
4,14,31,88.113,41.119
4,15,31,94.149,43.936
4,16,31,99.395,46.384
4,17,31,103.467,48.285
4,18,31,106.049,49.49
4,19,31,106.934,49.903
4,20,31,106.049,49.49
4,21,31,103.467,48.285
4,22,31,99.395,46.384
4,23,31,94.149,43.936
4,24,31,88.113,41.119
4,1,32,60.881,28.991
4,2,32,61.506,29.288
4,3,32,62.449,29.738
4,4,32,63.83,30.395
4,5,32,65.787,31.327
4,6,32,68.474,32.606
4,7,32,72.04,34.305
4,8,32,76.615,36.483
4,9,32,82.281,39.182
4,10,32,89.045,42.402
4,11,32,96.811,46.101
4,12,32,105.365,50.174
4,13,32,114.365,54.459
4,14,32,123.358,58.742
4,15,32,131.809,62.766
4,16,32,139.153,66.263
4,17,32,144.854,68.978
4,18,32,148.469,70.7
4,19,32,149.708,71.289
4,20,32,148.469,70.7
4,21,32,144.854,68.978
4,22,32,139.153,66.263
4,23,32,131.809,62.766
4,24,32,123.358,58.742
4,1,33,17.395,11.596
4,2,33,17.573,11.715
4,3,33,17.843,11.895
4,4,33,18.237,12.158
4,5,33,18.796,12.531
4,6,33,19.564,13.043
4,7,33,20.583,13.722
4,8,33,21.89,14.593
4,9,33,23.509,15.673
4,10,33,25.441,16.961
4,11,33,27.66,18.44
4,12,33,30.104,20.069
4,13,33,32.676,21.784
4,14,33,35.245,23.497
4,15,33,37.66,25.107
4,16,33,39.758,26.505
4,17,33,41.387,27.591
4,18,33,42.42,28.28
4,19,33,42.774,28.516
4,20,33,42.42,28.28
4,21,33,41.387,27.591
4,22,33,39.758,26.505
4,23,33,37.66,25.107
4,24,33,35.245,23.497
5,1,2,30.034,18.02
5,2,2,30.342,18.205
5,3,2,30.807,18.484
5,4,2,31.488,18.893
5,5,2,32.454,19.472
5,6,2,33.779,20.267
5,7,2,35.538,21.323
5,8,2,37.795,22.677
5,9,2,40.591,24.354
5,10,2,43.927,26.356
5,11,2,47.759,28.655
5,12,2,51.978,31.187
5,13,2,56.418,33.851
5,14,2,60.854,36.513
5,15,2,65.024,39.014
5,16,2,68.647,41.188
5,17,2,71.459,42.875
5,18,2,73.242,43.945
5,19,2,73.853,44.312
5,20,2,73.242,43.945
5,21,2,71.459,42.875
5,22,2,68.647,41.188
5,23,2,65.024,39.014
5,24,2,60.854,36.513
5,1,3,27.03,12.013
5,2,3,27.308,12.137
5,3,3,27.726,12.323
5,4,3,28.339,12.595
5,5,3,29.209,12.982
5,6,3,30.401,13.512
5,7,3,31.984,14.215
5,8,3,34.016,15.118
5,9,3,36.532,16.236
5,10,3,39.535,17.571
5,11,3,42.983,19.103
5,12,3,46.78,20.791
5,13,3,50.776,22.567
5,14,3,54.769,24.342
5,15,3,58.521,26.009
5,16,3,61.782,27.459
5,17,3,64.313,28.583
5,18,3,65.918,29.297
5,19,3,66.468,29.541
5,20,3,65.918,29.297
5,21,3,64.313,28.583
5,22,3,61.782,27.459
5,23,3,58.521,26.009
5,24,3,54.769,24.342
5,1,4,36.04,24.027
5,2,4,36.41,24.273
5,3,4,36.969,24.646
5,4,4,37.786,25.191
5,5,4,38.945,25.963
5,6,4,40.535,27.023
5,7,4,42.646,28.431
5,8,4,45.354,30.236
5,9,4,48.709,32.473
5,10,4,52.713,35.142
5,11,4,57.31,38.207
5,12,4,62.374,41.582
5,13,4,67.702,45.134
5,14,4,73.025,48.683
5,15,4,78.028,52.019
5,16,4,82.376,54.917
5,17,4,85.75,57.167
5,18,4,87.891,58.594
5,19,4,88.624,59.083
5,20,4,87.891,58.594
5,21,4,85.75,57.167
5,22,4,82.376,54.917
5,23,4,78.028,52.019
5,24,4,73.025,48.683
5,1,5,18.02,9.01
5,2,5,18.205,9.103
5,3,5,18.484,9.242
5,4,5,18.893,9.446
5,5,5,19.472,9.736
5,6,5,20.267,10.134
5,7,5,21.323,10.661
5,8,5,22.677,11.339
5,9,5,24.354,12.177
5,10,5,26.356,13.178
5,11,5,28.655,14.328
5,12,5,31.187,15.593
5,13,5,33.851,16.925
5,14,5,36.513,18.256
5,15,5,39.014,19.507
5,16,5,41.188,20.594
5,17,5,42.875,21.438
5,18,5,43.945,21.973
5,19,5,44.312,22.156
5,20,5,43.945,21.973
5,21,5,42.875,21.438
5,22,5,41.188,20.594
5,23,5,39.014,19.507
5,24,5,36.513,18.256
5,1,6,18.02,6.007
5,2,6,18.205,6.068
5,3,6,18.484,6.161
5,4,6,18.893,6.298
5,5,6,19.472,6.491
5,6,6,20.267,6.756
5,7,6,21.323,7.108
5,8,6,22.677,7.559
5,9,6,24.354,8.118
5,10,6,26.356,8.785
5,11,6,28.655,9.552
5,12,6,31.187,10.396
5,13,6,33.851,11.284
5,14,6,36.513,12.171
5,15,6,39.014,13.005
5,16,6,41.188,13.729
5,17,6,42.875,14.292
5,18,6,43.945,14.648
5,19,6,44.312,14.771
5,20,6,43.945,14.648
5,21,6,42.875,14.292
5,22,6,41.188,13.729
5,23,6,39.014,13.005
5,24,6,36.513,12.171
5,1,7,60.067,30.034
5,2,7,60.683,30.342
5,3,7,61.614,30.807
5,4,7,62.977,31.488
5,5,7,64.908,32.454
5,6,7,67.558,33.779
5,7,7,71.077,35.538
5,8,7,75.591,37.795
5,9,7,81.181,40.591
5,10,7,87.855,43.927
5,11,7,95.517,47.759
5,12,7,103.956,51.978
5,13,7,112.836,56.418
5,14,7,121.709,60.854
5,15,7,130.047,65.024
5,16,7,137.293,68.647
5,17,7,142.917,71.459
5,18,7,146.484,73.242
5,19,7,147.707,73.853
5,20,7,146.484,73.242
5,21,7,142.917,71.459
5,22,7,137.293,68.647
5,23,7,130.047,65.024
5,24,7,121.709,60.854
5,1,8,60.067,30.034
5,2,8,60.683,30.342
5,3,8,61.614,30.807
5,4,8,62.977,31.488
5,5,8,64.908,32.454
5,6,8,67.558,33.779
5,7,8,71.077,35.538
5,8,8,75.591,37.795
5,9,8,81.181,40.591
5,10,8,87.855,43.927
5,11,8,95.517,47.759
5,12,8,103.956,51.978
5,13,8,112.836,56.418
5,14,8,121.709,60.854
5,15,8,130.047,65.024
5,16,8,137.293,68.647
5,17,8,142.917,71.459
5,18,8,146.484,73.242
5,19,8,147.707,73.853
5,20,8,146.484,73.242
5,21,8,142.917,71.459
5,22,8,137.293,68.647
5,23,8,130.047,65.024
5,24,8,121.709,60.854
5,1,9,18.02,6.007
5,2,9,18.205,6.068
5,3,9,18.484,6.161
5,4,9,18.893,6.298
5,5,9,19.472,6.491
5,6,9,20.267,6.756
5,7,9,21.323,7.108
5,8,9,22.677,7.559
5,9,9,24.354,8.118
5,10,9,26.356,8.785
5,11,9,28.655,9.552
5,12,9,31.187,10.396
5,13,9,33.851,11.284
5,14,9,36.513,12.171
5,15,9,39.014,13.005
5,16,9,41.188,13.729
5,17,9,42.875,14.292
5,18,9,43.945,14.648
5,19,9,44.312,14.771
5,20,9,43.945,14.648
5,21,9,42.875,14.292
5,22,9,41.188,13.729
5,23,9,39.014,13.005
5,24,9,36.513,12.171
5,1,10,18.02,6.007
5,2,10,18.205,6.068
5,3,10,18.484,6.161
5,4,10,18.893,6.298
5,5,10,19.472,6.491
5,6,10,20.267,6.756
5,7,10,21.323,7.108
5,8,10,22.677,7.559
5,9,10,24.354,8.118
5,10,10,26.356,8.785
5,11,10,28.655,9.552
5,12,10,31.187,10.396
5,13,10,33.851,11.284
5,14,10,36.513,12.171
5,15,10,39.014,13.005
5,16,10,41.188,13.729
5,17,10,42.875,14.292
5,18,10,43.945,14.648
5,19,10,44.312,14.771
5,20,10,43.945,14.648
5,21,10,42.875,14.292
5,22,10,41.188,13.729
5,23,10,39.014,13.005
5,24,10,36.513,12.171
5,1,11,13.515,9.01
5,2,11,13.654,9.103
5,3,11,13.863,9.242
5,4,11,14.17,9.446
5,5,11,14.604,9.736
5,6,11,15.201,10.134
5,7,11,15.992,10.661
5,8,11,17.008,11.339
5,9,11,18.266,12.177
5,10,11,19.767,13.178
5,11,11,21.491,14.328
5,12,11,23.39,15.593
5,13,11,25.388,16.925
5,14,11,27.384,18.256
5,15,11,29.261,19.507
5,16,11,30.891,20.594
5,17,11,32.156,21.438
5,18,11,32.959,21.973
5,19,11,33.234,22.156
5,20,11,32.959,21.973
5,21,11,32.156,21.438
5,22,11,30.891,20.594
5,23,11,29.261,19.507
5,24,11,27.384,18.256
5,1,12,18.02,10.512
5,2,12,18.205,10.62
5,3,12,18.484,10.782
5,4,12,18.893,11.021
5,5,12,19.472,11.359
5,6,12,20.267,11.823
5,7,12,21.323,12.438
5,8,12,22.677,13.228
5,9,12,24.354,14.207
5,10,12,26.356,15.375
5,11,12,28.655,16.715
5,12,12,31.187,18.192
5,13,12,33.851,19.746
5,14,12,36.513,21.299
5,15,12,39.014,22.758
5,16,12,41.188,24.026
5,17,12,42.875,25.011
5,18,12,43.945,25.635
5,19,12,44.312,25.849
5,20,12,43.945,25.635
5,21,12,42.875,25.011
5,22,12,41.188,24.026
5,23,12,39.014,22.758
5,24,12,36.513,21.299
5,1,13,18.02,10.512
5,2,13,18.205,10.62
5,3,13,18.484,10.782
5,4,13,18.893,11.021
5,5,13,19.472,11.359
5,6,13,20.267,11.823
5,7,13,21.323,12.438
5,8,13,22.677,13.228
5,9,13,24.354,14.207
5,10,13,26.356,15.375
5,11,13,28.655,16.715
5,12,13,31.187,18.192
5,13,13,33.851,19.746
5,14,13,36.513,21.299
5,15,13,39.014,22.758
5,16,13,41.188,24.026
5,17,13,42.875,25.011
5,18,13,43.945,25.635
5,19,13,44.312,25.849
5,20,13,43.945,25.635
5,21,13,42.875,25.011
5,22,13,41.188,24.026
5,23,13,39.014,22.758
5,24,13,36.513,21.299
5,1,14,36.04,24.027
5,2,14,36.41,24.273
5,3,14,36.969,24.646
5,4,14,37.786,25.191
5,5,14,38.945,25.963
5,6,14,40.535,27.023
5,7,14,42.646,28.431
5,8,14,45.354,30.236
5,9,14,48.709,32.473
5,10,14,52.713,35.142
5,11,14,57.31,38.207
5,12,14,62.374,41.582
5,13,14,67.702,45.134
5,14,14,73.025,48.683
5,15,14,78.028,52.019
5,16,14,82.376,54.917
5,17,14,85.75,57.167
5,18,14,87.891,58.594
5,19,14,88.624,59.083
5,20,14,87.891,58.594
5,21,14,85.75,57.167
5,22,14,82.376,54.917
5,23,14,78.028,52.019
5,24,14,73.025,48.683
5,1,15,18.02,3.003
5,2,15,18.205,3.034
5,3,15,18.484,3.081
5,4,15,18.893,3.149
5,5,15,19.472,3.245
5,6,15,20.267,3.378
5,7,15,21.323,3.554
5,8,15,22.677,3.78
5,9,15,24.354,4.059
5,10,15,26.356,4.393
5,11,15,28.655,4.776
5,12,15,31.187,5.198
5,13,15,33.851,5.642
5,14,15,36.513,6.085
5,15,15,39.014,6.502
5,16,15,41.188,6.865
5,17,15,42.875,7.146
5,18,15,43.945,7.324
5,19,15,44.312,7.385
5,20,15,43.945,7.324
5,21,15,42.875,7.146
5,22,15,41.188,6.865
5,23,15,39.014,6.502
5,24,15,36.513,6.085
5,1,16,18.02,6.007
5,2,16,18.205,6.068
5,3,16,18.484,6.161
5,4,16,18.893,6.298
5,5,16,19.472,6.491
5,6,16,20.267,6.756
5,7,16,21.323,7.108
5,8,16,22.677,7.559
5,9,16,24.354,8.118
5,10,16,26.356,8.785
5,11,16,28.655,9.552
5,12,16,31.187,10.396
5,13,16,33.851,11.284
5,14,16,36.513,12.171
5,15,16,39.014,13.005
5,16,16,41.188,13.729
5,17,16,42.875,14.292
5,18,16,43.945,14.648
5,19,16,44.312,14.771
5,20,16,43.945,14.648
5,21,16,42.875,14.292
5,22,16,41.188,13.729
5,23,16,39.014,13.005
5,24,16,36.513,12.171
5,1,17,18.02,6.007
5,2,17,18.205,6.068
5,3,17,18.484,6.161
5,4,17,18.893,6.298
5,5,17,19.472,6.491
5,6,17,20.267,6.756
5,7,17,21.323,7.108
5,8,17,22.677,7.559
5,9,17,24.354,8.118
5,10,17,26.356,8.785
5,11,17,28.655,9.552
5,12,17,31.187,10.396
5,13,17,33.851,11.284
5,14,17,36.513,12.171
5,15,17,39.014,13.005
5,16,17,41.188,13.729
5,17,17,42.875,14.292
5,18,17,43.945,14.648
5,19,17,44.312,14.771
5,20,17,43.945,14.648
5,21,17,42.875,14.292
5,22,17,41.188,13.729
5,23,17,39.014,13.005
5,24,17,36.513,12.171
5,1,18,27.03,12.013
5,2,18,27.308,12.137
5,3,18,27.726,12.323
5,4,18,28.339,12.595
5,5,18,29.209,12.982
5,6,18,30.401,13.512
5,7,18,31.984,14.215
5,8,18,34.016,15.118
5,9,18,36.532,16.236
5,10,18,39.535,17.571
5,11,18,42.983,19.103
5,12,18,46.78,20.791
5,13,18,50.776,22.567
5,14,18,54.769,24.342
5,15,18,58.521,26.009
5,16,18,61.782,27.459
5,17,18,64.313,28.583
5,18,18,65.918,29.297
5,19,18,66.468,29.541
5,20,18,65.918,29.297
5,21,18,64.313,28.583
5,22,18,61.782,27.459
5,23,18,58.521,26.009
5,24,18,54.769,24.342
5,1,19,27.03,12.013
5,2,19,27.308,12.137
5,3,19,27.726,12.323
5,4,19,28.339,12.595
5,5,19,29.209,12.982
5,6,19,30.401,13.512
5,7,19,31.984,14.215
5,8,19,34.016,15.118
5,9,19,36.532,16.236
5,10,19,39.535,17.571
5,11,19,42.983,19.103
5,12,19,46.78,20.791
5,13,19,50.776,22.567
5,14,19,54.769,24.342
5,15,19,58.521,26.009
5,16,19,61.782,27.459
5,17,19,64.313,28.583
5,18,19,65.918,29.297
5,19,19,66.468,29.541
5,20,19,65.918,29.297
5,21,19,64.313,28.583
5,22,19,61.782,27.459
5,23,19,58.521,26.009
5,24,19,54.769,24.342
5,1,20,27.03,12.013
5,2,20,27.308,12.137
5,3,20,27.726,12.323
5,4,20,28.339,12.595
5,5,20,29.209,12.982
5,6,20,30.401,13.512
5,7,20,31.984,14.215
5,8,20,34.016,15.118
5,9,20,36.532,16.236
5,10,20,39.535,17.571
5,11,20,42.983,19.103
5,12,20,46.78,20.791
5,13,20,50.776,22.567
5,14,20,54.769,24.342
5,15,20,58.521,26.009
5,16,20,61.782,27.459
5,17,20,64.313,28.583
5,18,20,65.918,29.297
5,19,20,66.468,29.541
5,20,20,65.918,29.297
5,21,20,64.313,28.583
5,22,20,61.782,27.459
5,23,20,58.521,26.009
5,24,20,54.769,24.342
5,1,21,27.03,12.013
5,2,21,27.308,12.137
5,3,21,27.726,12.323
5,4,21,28.339,12.595
5,5,21,29.209,12.982
5,6,21,30.401,13.512
5,7,21,31.984,14.215
5,8,21,34.016,15.118
5,9,21,36.532,16.236
5,10,21,39.535,17.571
5,11,21,42.983,19.103
5,12,21,46.78,20.791
5,13,21,50.776,22.567
5,14,21,54.769,24.342
5,15,21,58.521,26.009
5,16,21,61.782,27.459
5,17,21,64.313,28.583
5,18,21,65.918,29.297
5,19,21,66.468,29.541
5,20,21,65.918,29.297
5,21,21,64.313,28.583
5,22,21,61.782,27.459
5,23,21,58.521,26.009
5,24,21,54.769,24.342
5,1,22,27.03,12.013
5,2,22,27.308,12.137
5,3,22,27.726,12.323
5,4,22,28.339,12.595
5,5,22,29.209,12.982
5,6,22,30.401,13.512
5,7,22,31.984,14.215
5,8,22,34.016,15.118
5,9,22,36.532,16.236
5,10,22,39.535,17.571
5,11,22,42.983,19.103
5,12,22,46.78,20.791
5,13,22,50.776,22.567
5,14,22,54.769,24.342
5,15,22,58.521,26.009
5,16,22,61.782,27.459
5,17,22,64.313,28.583
5,18,22,65.918,29.297
5,19,22,66.468,29.541
5,20,22,65.918,29.297
5,21,22,64.313,28.583
5,22,22,61.782,27.459
5,23,22,58.521,26.009
5,24,22,54.769,24.342
5,1,23,27.03,15.017
5,2,23,27.308,15.171
5,3,23,27.726,15.404
5,4,23,28.339,15.744
5,5,23,29.209,16.227
5,6,23,30.401,16.89
5,7,23,31.984,17.769
5,8,23,34.016,18.898
5,9,23,36.532,20.295
5,10,23,39.535,21.964
5,11,23,42.983,23.879
5,12,23,46.78,25.989
5,13,23,50.776,28.209
5,14,23,54.769,30.427
5,15,23,58.521,32.512
5,16,23,61.782,34.323
5,17,23,64.313,35.729
5,18,23,65.918,36.621
5,19,23,66.468,36.927
5,20,23,65.918,36.621
5,21,23,64.313,35.729
5,22,23,61.782,34.323
5,23,23,58.521,32.512
5,24,23,54.769,30.427
5,1,24,126.141,60.067
5,2,24,127.435,60.683
5,3,24,129.39,61.614
5,4,24,132.251,62.977
5,5,24,136.306,64.908
5,6,24,141.872,67.558
5,7,24,149.261,71.077
5,8,24,158.74,75.591
5,9,24,170.481,81.181
5,10,24,184.495,87.855
5,11,24,200.586,95.517
5,12,24,218.308,103.956
5,13,24,236.955,112.836
5,14,24,255.588,121.709
5,15,24,273.099,130.047
5,16,24,288.315,137.293
5,17,24,300.127,142.917
5,18,24,307.617,146.484
5,19,24,310.184,147.707
5,20,24,307.617,146.484
5,21,24,300.127,142.917
5,22,24,288.315,137.293
5,23,24,273.099,130.047
5,24,24,255.588,121.709
5,1,25,126.141,60.067
5,2,25,127.435,60.683
5,3,25,129.39,61.614
5,4,25,132.251,62.977
5,5,25,136.306,64.908
5,6,25,141.872,67.558
5,7,25,149.261,71.077
5,8,25,158.74,75.591
5,9,25,170.481,81.181
5,10,25,184.495,87.855
5,11,25,200.586,95.517
5,12,25,218.308,103.956
5,13,25,236.955,112.836
5,14,25,255.588,121.709
5,15,25,273.099,130.047
5,16,25,288.315,137.293
5,17,25,300.127,142.917
5,18,25,307.617,146.484
5,19,25,310.184,147.707
5,20,25,307.617,146.484
5,21,25,300.127,142.917
5,22,25,288.315,137.293
5,23,25,273.099,130.047
5,24,25,255.588,121.709
5,1,26,18.02,7.508
5,2,26,18.205,7.585
5,3,26,18.484,7.702
5,4,26,18.893,7.872
5,5,26,19.472,8.113
5,6,26,20.267,8.445
5,7,26,21.323,8.885
5,8,26,22.677,9.449
5,9,26,24.354,10.148
5,10,26,26.356,10.982
5,11,26,28.655,11.94
5,12,26,31.187,12.995
5,13,26,33.851,14.104
5,14,26,36.513,15.214
5,15,26,39.014,16.256
5,16,26,41.188,17.162
5,17,26,42.875,17.865
5,18,26,43.945,18.311
5,19,26,44.312,18.463
5,20,26,43.945,18.311
5,21,26,42.875,17.865
5,22,26,41.188,17.162
5,23,26,39.014,16.256
5,24,26,36.513,15.214
5,1,27,18.02,7.508
5,2,27,18.205,7.585
5,3,27,18.484,7.702
5,4,27,18.893,7.872
5,5,27,19.472,8.113
5,6,27,20.267,8.445
5,7,27,21.323,8.885
5,8,27,22.677,9.449
5,9,27,24.354,10.148
5,10,27,26.356,10.982
5,11,27,28.655,11.94
5,12,27,31.187,12.995
5,13,27,33.851,14.104
5,14,27,36.513,15.214
5,15,27,39.014,16.256
5,16,27,41.188,17.162
5,17,27,42.875,17.865
5,18,27,43.945,18.311
5,19,27,44.312,18.463
5,20,27,43.945,18.311
5,21,27,42.875,17.865
5,22,27,41.188,17.162
5,23,27,39.014,16.256
5,24,27,36.513,15.214
5,1,28,18.02,6.007
5,2,28,18.205,6.068
5,3,28,18.484,6.161
5,4,28,18.893,6.298
5,5,28,19.472,6.491
5,6,28,20.267,6.756
5,7,28,21.323,7.108
5,8,28,22.677,7.559
5,9,28,24.354,8.118
5,10,28,26.356,8.785
5,11,28,28.655,9.552
5,12,28,31.187,10.396
5,13,28,33.851,11.284
5,14,28,36.513,12.171
5,15,28,39.014,13.005
5,16,28,41.188,13.729
5,17,28,42.875,14.292
5,18,28,43.945,14.648
5,19,28,44.312,14.771
5,20,28,43.945,14.648
5,21,28,42.875,14.292
5,22,28,41.188,13.729
5,23,28,39.014,13.005
5,24,28,36.513,12.171
5,1,29,36.04,21.024
5,2,29,36.41,21.239
5,3,29,36.969,21.565
5,4,29,37.786,22.042
5,5,29,38.945,22.718
5,6,29,40.535,23.645
5,7,29,42.646,24.877
5,8,29,45.354,26.457
5,9,29,48.709,28.413
5,10,29,52.713,30.749
5,11,29,57.31,33.431
5,12,29,62.374,36.385
5,13,29,67.702,39.493
5,14,29,73.025,42.598
5,15,29,78.028,45.517
5,16,29,82.376,48.053
5,17,29,85.75,50.021
5,18,29,87.891,51.27
5,19,29,88.624,51.697
5,20,29,87.891,51.27
5,21,29,85.75,50.021
5,22,29,82.376,48.053
5,23,29,78.028,45.517
5,24,29,73.025,42.598
5,1,30,60.067,180.202
5,2,30,60.683,182.05
5,3,30,61.614,184.843
5,4,30,62.977,188.93
5,5,30,64.908,194.723
5,6,30,67.558,202.675
5,7,30,71.077,213.23
5,8,30,75.591,226.772
5,9,30,81.181,243.544
5,10,30,87.855,263.564
5,11,30,95.517,286.551
5,12,30,103.956,311.868
5,13,30,112.836,338.508
5,14,30,121.709,365.126
5,15,30,130.047,390.142
5,16,30,137.293,411.879
5,17,30,142.917,428.752
5,18,30,146.484,439.453
5,19,30,147.707,443.12
5,20,30,146.484,439.453
5,21,30,142.917,428.752
5,22,30,137.293,411.879
5,23,30,130.047,390.142
5,24,30,121.709,365.126
5,1,31,45.05,21.024
5,2,31,45.513,21.239
5,3,31,46.211,21.565
5,4,31,47.232,22.042
5,5,31,48.681,22.718
5,6,31,50.669,23.645
5,7,31,53.307,24.877
5,8,31,56.693,26.457
5,9,31,60.886,28.413
5,10,31,65.891,30.749
5,11,31,71.638,33.431
5,12,31,77.967,36.385
5,13,31,84.627,39.493
5,14,31,91.281,42.598
5,15,31,97.535,45.517
5,16,31,102.97,48.053
5,17,31,107.188,50.021
5,18,31,109.863,51.27
5,19,31,110.78,51.697
5,20,31,109.863,51.27
5,21,31,107.188,50.021
5,22,31,102.97,48.053
5,23,31,97.535,45.517
5,24,31,91.281,42.598
5,1,32,63.071,30.034
5,2,32,63.718,30.342
5,3,32,64.695,30.807
5,4,32,66.125,31.488
5,5,32,68.153,32.454
5,6,32,70.936,33.779
5,7,32,74.63,35.538
5,8,32,79.37,37.795
5,9,32,85.24,40.591
5,10,32,92.247,43.927
5,11,32,100.293,47.759
5,12,32,109.154,51.978
5,13,32,118.478,56.418
5,14,32,127.794,60.854
5,15,32,136.55,65.024
5,16,32,144.158,68.647
5,17,32,150.063,71.459
5,18,32,153.809,73.242
5,19,32,155.092,73.853
5,20,32,153.809,73.242
5,21,32,150.063,71.459
5,22,32,144.158,68.647
5,23,32,136.55,65.024
5,24,32,127.794,60.854
5,1,33,18.02,12.013
5,2,33,18.205,12.137
5,3,33,18.484,12.323
5,4,33,18.893,12.595
5,5,33,19.472,12.982
5,6,33,20.267,13.512
5,7,33,21.323,14.215
5,8,33,22.677,15.118
5,9,33,24.354,16.236
5,10,33,26.356,17.571
5,11,33,28.655,19.103
5,12,33,31.187,20.791
5,13,33,33.851,22.567
5,14,33,36.513,24.342
5,15,33,39.014,26.009
5,16,33,41.188,27.459
5,17,33,42.875,28.583
5,18,33,43.945,29.297
5,19,33,44.312,29.541
5,20,33,43.945,29.297
5,21,33,42.875,28.583
5,22,33,41.188,27.459
5,23,33,39.014,26.009
5,24,33,36.513,24.342
6,1,2,29.541,17.725
6,2,2,29.844,17.906
6,3,2,30.302,18.181
6,4,2,30.972,18.583
6,5,2,31.922,19.153
6,6,2,33.225,19.935
6,7,2,34.955,20.973
6,8,2,37.175,22.305
6,9,2,39.925,23.955
6,10,2,43.207,25.924
6,11,2,46.975,28.185
6,12,2,51.126,30.675
6,13,2,55.493,33.296
6,14,2,59.856,35.914
6,15,2,63.957,38.374
6,16,2,67.521,40.512
6,17,2,70.287,42.172
6,18,2,72.041,43.225
6,19,2,72.642,43.585
6,20,2,72.041,43.225
6,21,2,70.287,42.172
6,22,2,67.521,40.512
6,23,2,63.957,38.374
6,24,2,59.856,35.914
6,1,3,26.587,11.816
6,2,3,26.86,11.938
6,3,3,27.272,12.121
6,4,3,27.875,12.389
6,5,3,28.729,12.769
6,6,3,29.903,13.29
6,7,3,31.46,13.982
6,8,3,33.458,14.87
6,9,3,35.932,15.97
6,10,3,38.886,17.283
6,11,3,42.278,18.79
6,12,3,46.013,20.45
6,13,3,49.943,22.197
6,14,3,53.871,23.942
6,15,3,57.561,25.583
6,16,3,60.769,27.008
6,17,3,63.258,28.115
6,18,3,64.837,28.816
6,19,3,65.378,29.057
6,20,3,64.837,28.816
6,21,3,63.258,28.115
6,22,3,60.769,27.008
6,23,3,57.561,25.583
6,24,3,53.871,23.942
6,1,4,35.449,23.633
6,2,4,35.813,23.875
6,3,4,36.362,24.241
6,4,4,37.166,24.777
6,5,4,38.306,25.537
6,6,4,39.87,26.58
6,7,4,41.947,27.964
6,8,4,44.611,29.74
6,9,4,47.91,31.94
6,10,4,51.848,34.565
6,11,4,56.37,37.58
6,12,4,61.351,40.9
6,13,4,66.591,44.394
6,14,4,71.827,47.885
6,15,4,76.749,51.166
6,16,4,81.025,54.016
6,17,4,84.344,56.229
6,18,4,86.449,57.633
6,19,4,87.17,58.114
6,20,4,86.449,57.633
6,21,4,84.344,56.229
6,22,4,81.025,54.016
6,23,4,76.749,51.166
6,24,4,71.827,47.885
6,1,5,17.725,8.862
6,2,5,17.906,8.953
6,3,5,18.181,9.091
6,4,5,18.583,9.292
6,5,5,19.153,9.576
6,6,5,19.935,9.968
6,7,5,20.973,10.487
6,8,5,22.305,11.153
6,9,5,23.955,11.977
6,10,5,25.924,12.962
6,11,5,28.185,14.093
6,12,5,30.675,15.338
6,13,5,33.296,16.648
6,14,5,35.914,17.957
6,15,5,38.374,19.187
6,16,5,40.512,20.256
6,17,5,42.172,21.086
6,18,5,43.225,21.612
6,19,5,43.585,21.793
6,20,5,43.225,21.612
6,21,5,42.172,21.086
6,22,5,40.512,20.256
6,23,5,38.374,19.187
6,24,5,35.914,17.957
6,1,6,17.725,5.908
6,2,6,17.906,5.969
6,3,6,18.181,6.06
6,4,6,18.583,6.194
6,5,6,19.153,6.384
6,6,6,19.935,6.645
6,7,6,20.973,6.991
6,8,6,22.305,7.435
6,9,6,23.955,7.985
6,10,6,25.924,8.641
6,11,6,28.185,9.395
6,12,6,30.675,10.225
6,13,6,33.296,11.099
6,14,6,35.914,11.971
6,15,6,38.374,12.791
6,16,6,40.512,13.504
6,17,6,42.172,14.057
6,18,6,43.225,14.408
6,19,6,43.585,14.528
6,20,6,43.225,14.408
6,21,6,42.172,14.057
6,22,6,40.512,13.504
6,23,6,38.374,12.791
6,24,6,35.914,11.971
6,1,7,59.082,29.541
6,2,7,59.688,29.844
6,3,7,60.604,30.302
6,4,7,61.944,30.972
6,5,7,63.843,31.922
6,6,7,66.45,33.225
6,7,7,69.911,34.955
6,8,7,74.351,37.175
6,9,7,79.85,39.925
6,10,7,86.414,43.207
6,11,7,93.95,46.975
6,12,7,102.251,51.126
6,13,7,110.985,55.493
6,14,7,119.712,59.856
6,15,7,127.914,63.957
6,16,7,135.041,67.521
6,17,7,140.573,70.287
6,18,7,144.082,72.041
6,19,7,145.284,72.642
6,20,7,144.082,72.041
6,21,7,140.573,70.287
6,22,7,135.041,67.521
6,23,7,127.914,63.957
6,24,7,119.712,59.856
6,1,8,59.082,29.541
6,2,8,59.688,29.844
6,3,8,60.604,30.302
6,4,8,61.944,30.972
6,5,8,63.843,31.922
6,6,8,66.45,33.225
